taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
9962045	BOLD:ABY7925	9962045	BOLD:ABY7925	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Mionectes	2482811	Mionectes macconnelli	5229558	
10105240	Belostoma fittkaui De Carlo, 1966	10105240	Belostoma fittkaui De Carlo, 1966	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Belostomatidae	4305	Belostoma	2007565	Belostoma fittkaui	10105240	NE
10117538	BOLD:AAX0333	10117538	BOLD:AAX0333	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Knodus	2353814			
10147610	BOLD:AAY4379	10147610	BOLD:AAY4379	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Farlowella	2340397	Farlowella nattereri	2340441	
10486312	BOLD:ADE6878	10486312	BOLD:ADE6878	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10559897	BOLD:ADE4998	10559897	BOLD:ADE4998	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Tropiduchidae	2232					
10682580	BOLD:ADE6578	10682580	BOLD:ADE6578	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854					
10712099	BOLD:AED3720	10712099	BOLD:AED3720	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Trachymyrmex	1326422	Trachymyrmex diversus	1326470	
10732521	BOLD:ADE6350	10732521	BOLD:ADE6350	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Anthribidae	4206					
10770284	Kempfidris inusualis (Fernandez, 2007) Fernández, Feitosa & Lattke, 2014	10770284	Kempfidris inusualis (Fernandez, 2007) Fernández, Feitosa & Lattke, 2014	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Kempfidris	8765629	Kempfidris inusualis	10770284	NE
10847713	BOLD:ADE6007	10847713	BOLD:ADE6007	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
10930571	Dendroma rufa (Vieillot, 1818)	2485712	Philydor rufum (Vieillot, 1818)	79	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Philydor	2485696	Philydor rufum	2485712	NE
12200249	BOLD:AEV9708	12200249	BOLD:AEV9708	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12209265	BOLD:AEV9312	12209265	BOLD:AEV9312	5	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Ceratopogonidae	3340					
12257296	BOLD:AEV2972	12257296	BOLD:AEV2972	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
5242	Fringillidae	5242	Fringillidae	9	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242					NE
1130960	Colobothea securifera Bates, 1865	1130960	Colobothea securifera Bates, 1865	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Colobothea	1130943	Colobothea securifera	1130960	NE
1136747	Sporetus decipiens Bates, 1866	1136747	Sporetus decipiens Bates, 1866	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Sporetus	1136579	Sporetus decipiens	1136747	NE
1139032	Torneutopsis translucidus Martins & Monné, 1980	1139032	Torneutopsis translucidus Martins & Monné, 1980	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Torneutopsis	1139031	Torneutopsis translucidus	1139032	NE
1427875	Anatya guttata (Erichson, 1848)	1427875	Anatya guttata (Erichson, 1848)	27	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Anatya	1427873	Anatya guttata	1427875	LC
1450655	Phaenopsectra Kieffer, 1921	1450655	Phaenopsectra Kieffer, 1921	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Chironomidae	3343	Phaenopsectra	1450655			
1533438	Palpada solennis (Walker, 1852)	1533438	Palpada solennis (Walker, 1852)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Palpada	1533295	Palpada solennis	1533438	NE
1677015	Scipopus diversus (Schiner) Schiner, 1868	1677015	Scipopus diversus (Schiner) Schiner, 1868	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Micropezidae	9495	Scipopus	1676988	Scipopus diversus	1677015	NE
2031993	Amblyscarta incommoda Young, 1977	2031993	Amblyscarta incommoda Young, 1977	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Amblyscarta	2031979	Amblyscarta incommoda	2031993	NE
2338691	Sorubim maniradii Littmann, Burr & Buitrago-Suarez, 2001	2338691	Sorubim maniradii Littmann, Burr & Buitrago-Suarez, 2001	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Pimelodidae	5163	Sorubim	2338681	Sorubim maniradii	2338691	NE
2338783	Zungaro luetkeni (Steindachner, 1876)	2338770	Zungaro zungaro (Humboldt, 1821)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Siluriformes	708	Pimelodidae	5163	Zungaro	2338769	Zungaro zungaro	2338770	NE
2342598	Corydoras ephippifer Nijssen, 1972	2342598	Corydoras ephippifer Nijssen, 1972	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Callichthyidae	8975	Corydoras	2342597	Corydoras ephippifer	2342598	NE
2343463	Pimelodella boliviana Eigenmann, 1917	2343463	Pimelodella boliviana Eigenmann, 1917	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Pimelodella	2338709	Pimelodella boliviana	2343463	NE
2344637	Tatia intermedia (Steindachner, 1877)	2344637	Tatia intermedia (Steindachner, 1877)	133	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Auchenipteridae	8640	Tatia	2344634	Tatia intermedia	2344637	LC
2352280	Hydrolycus Müller & Troschel, 1844	2352280	Hydrolycus Müller & Troschel, 1844	34	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Cynodontidae	2978	Hydrolycus	2352280			
2352302	Hydrocynus Cuvier, 1816	2352302	Hydrocynus Cuvier, 1816	1	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Alestidae	7199	Hydrocynus	2352302			NE
2352336	Microcharacidium Buckup, 1993	2352336	Microcharacidium Buckup, 1993	170	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Crenuchidae	2977	Microcharacidium	2352336			NE
2353180	Phenacogaster microstictus Eigenmann, 1909	2353180	Phenacogaster microstictus Eigenmann, 1909	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Phenacogaster	2353179	Phenacogaster microstictus	2353180	LC
2353456	Brycon opalinus (Cuvier, 1819)	2353456	Brycon opalinus (Cuvier, 1819)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Bryconidae	6880497	Brycon	2353451	Brycon opalinus	2353456	NE
2354096	Roeboides paranensis Pignalberi, 1975	2354048	Roeboides descalvadensis Fowler, 1932	17	SPECIES	SYNONYM	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Roeboides	2354047	Roeboides descalvadensis	2354048	NE
2354346	Hemigrammus mimus Böhlke, 1955	2354346	Hemigrammus mimus Böhlke, 1955	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Hemigrammus	2354324	Hemigrammus mimus	2354346	NE
2354407	Exodon paradoxus Müller & Troschel, 1844	2354407	Exodon paradoxus Müller & Troschel, 1844	81	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Exodon	2354406	Exodon paradoxus	2354407	NE
2355555	Sartor Myers & Carvalho, 1959	2355555	Sartor Myers & Carvalho, 1959	11	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Anostomidae	7200	Sartor	2355555			NE
2370795	Guianacara owroewefi Kullander & Nijssen, 1989	2370795	Guianacara owroewefi Kullander & Nijssen, 1989	35	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Guianacara	2370786	Guianacara owroewefi	2370795	LC
2370977	Crenicichla dorsocellata Haseman, 1911	2370975	Crenicichla lacustris (Castelnau, 1855)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Crenicichla	2370916	Crenicichla lacustris	2370975	NE
2370983	Crenicichla cincta Regan, 1905	2370983	Crenicichla cincta Regan, 1905	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Crenicichla	2370916	Crenicichla cincta	2370983	LC
2476204	Threnetes Gould, 1852	2476204	Threnetes Gould, 1852	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Threnetes	2476204			NE
2479158	Aratinga solstitialis (Linnaeus, 1758)	2479158	Aratinga solstitialis (Linnaeus, 1758)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga solstitialis	2479158	EN
2481108	Phoenicoparrus jamesi (P.L.Sclater, 1886)	2481108	Phoenicoparrus jamesi (P.L.Sclater, 1886)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Phoenicopteriformes	7191426	Phoenicopteridae	5269	Phoenicoparrus	2481101	Phoenicoparrus jamesi	2481108	NT
2490506	Parkerthraustes humeralis (Lawrence, 1867)	2490506	Parkerthraustes humeralis (Lawrence, 1867)	655	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Parkerthraustes	2490505	Parkerthraustes humeralis	2490506	LC
4715420	Macrogerodonia Bernhauer, 1941	4715420	Macrogerodonia Bernhauer, 1941	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Macrogerodonia	4715420			
5201995	Sciades pictus (Müller & Troschel, 1849)	2338862	Leiarius pictus (Müller & Troschel, 1849)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Siluriformes	708	Pimelodidae	5163	Leiarius	2338857	Leiarius pictus	2338862	NE
5202111	Hypostomus horridus Kner, 1854	2339583	Squaliforma horrida (Kner, 1854)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Squaliforma	2339578	Squaliforma horrida	2339583	NE
5212845	Osteoglossum ferrerai Kanazawa, 1966	5212844	Osteoglossum ferreirai Kanazawa, 1966	7	SPECIES	SYNONYM	Animalia	1	Chordata	44			Osteoglossiformes	1069	Osteoglossidae	8485	Osteoglossum	3237877	Osteoglossum ferreirai	5212844	LC
5228564	Hylocharis cyanus rostrata Boucard, 1895	11015674	Chlorestes cyanus rostrata (Boucard, 1895)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Chlorestes	7611138	Chlorestes cyanus	10933139	
5228593	Topaza pyra (Gould, 1846)	5228593	Topaza pyra (Gould, 1846)	271	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Topaza	2476975	Topaza pyra	5228593	LC
5229563	Mionectes macconnelli amazonus (Todd, 1921)	5229563	Mionectes macconnelli amazonus (Todd, 1921)	17	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Mionectes	2482811	Mionectes macconnelli	5229558	
5229652	Elaenia albiceps chilensis Hellmayr, 1927	5229652	Elaenia albiceps chilensis Hellmayr, 1927	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Elaenia	2483089	Elaenia albiceps	5229651	
5230224	Xenops minutus remoratus Zimmer, 1935	5230224	Xenops minutus remoratus Zimmer, 1935	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xenops	2485652	Xenops minutus	5230220	
5962496	Phenacogaster prolatus Lucena & Malabarba, 2010	5962496	Phenacogaster prolatus Lucena & Malabarba, 2010	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Phenacogaster	2353179	Phenacogaster prolatus	5962496	LC
6170412	Piaya cayana pallescens (Cabanis & Heine, 1863)	6170412	Piaya cayana pallescens (Cabanis & Heine, 1863)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Piaya	2496427	Piaya cayana	2496432	
6171725	Pipra aureola aurantiicollis Todd, 1925	6171725	Pipra aureola aurantiicollis Todd, 1925	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pipridae	5270	Pipra	2487619	Pipra aureola	2487634	
6176327	Nyctiprogne leucopyga majuscula Pinto & Camargo, 1952	6176327	Nyctiprogne leucopyga majuscula Pinto & Camargo, 1952	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Nyctiprogne	2496815	Nyctiprogne leucopyga	2496817	
6272483	Dorynota viridisignata (Boheman, 1854)	6272483	Dorynota viridisignata (Boheman, 1854)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Dorynota	4741639	Dorynota viridisignata	6272483	NE
6273856	Paraselenis nupta (Boheman, 1854)	6273856	Paraselenis nupta (Boheman, 1854)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Paraselenis	4732127	Paraselenis nupta	6273856	NE
7061394	Pionus menstruus menstruus	7061394	Pionus menstruus menstruus	40	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Pionus	2479900	Pionus menstruus	2479902	
7191137	Rhynchotus rufescens rufescens	7191137	Rhynchotus rufescens rufescens	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Tinamiformes	726	Tinamidae	9353	Rhynchotus	2477461	Rhynchotus rufescens	2477464	
9108705	Galbula ruficauda ruficauda	9108705	Galbula ruficauda ruficauda	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Galbulidae	5244	Galbula	7772409	Galbula ruficauda	5228236	
9110150	Campylorhamphus procurvoides cardosoi	9110150	Campylorhamphus procurvoides cardosoi	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Campylorhamphus	2485916	Campylorhamphus procurvoides	2485932	
9282528	Viannamyia furcata (Mangabeira, 1941)	9282528	Viannamyia furcata (Mangabeira, 1941)	247	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Viannamyia	4788956	Viannamyia furcata	9282528	NE
9424208	Lophyraspis muscaria (Fabricius, 1803)	9424208	Lophyraspis muscaria (Fabricius, 1803)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aetalionidae	3265635	Lophyraspis	4773567	Lophyraspis muscaria	9424208	NE
9467757	Mayrinia variegata (Distant, 1880)	9467757	Mayrinia variegata (Distant, 1880)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Mayrinia	4784176	Mayrinia variegata	9467757	NE
9512653	Microvelia aschnakiranae Makhan, 2014	9512653	Microvelia aschnakiranae Makhan, 2014	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Veliidae	7900	Microvelia	2020348	Microvelia aschnakiranae	9512653	NE
10039105	BOLD:ADE4969	10039105	BOLD:ADE4969	21	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Ceratopogonidae	3340					
10470242	BOLD:ACG5763	10470242	BOLD:ACG5763	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Ephemeroptera	1225	Baetidae	7865	Cloeon	1407878	Cloeon smaeleni	6932285	
10550674	BOLD:ACH7471	10550674	BOLD:ACH7471	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Platystigma	3265067	Platystigma martinezi	10754084	
10636333	BOLD:ACR8601	10636333	BOLD:ACR8601	9	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Ariidae	4512	Sciades	2338751	Sciades couma	5202961	
10674673	BOLD:ADE7109	10674673	BOLD:ADE7109	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10688476	BOLD:ADW0256	10688476	BOLD:ADW0256	4	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Chilodontidae	2976	Chilodus	2356019			
10792332	BOLD:ADM0605	10792332	BOLD:ADM0605	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Serrasalmidae	4287106	Metynnis	2353416	Metynnis luna	2353449	
10802615	BOLD:ADE5304	10802615	BOLD:ADE5304	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Throscidae	7858					
10876794	BOLD:ADE6583	10876794	BOLD:ADE6583	30	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tabanidae	6919					
10889959	Neotrichia cauame Neto & Passos, 2020	10889959	Neotrichia cauame Neto & Passos, 2020	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Hydroptilidae	7967	Neotrichia	1432882	Neotrichia cauame	10889959	NE
12178607	BOLD:AEV1422	12178607	BOLD:AEV1422	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12194288	BOLD:AEU5811	12194288	BOLD:AEU5811	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12222147	BOLD:AEW4599	12222147	BOLD:AEW4599	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
1123734	Gnathopraxithea sarryi Campos-Seabra & Tavakilian, 1986	1123734	Gnathopraxithea sarryi Campos-Seabra & Tavakilian, 1986	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Gnathopraxithea	1123733	Gnathopraxithea sarryi	1123734	NE
1319445	Mycocepurus Forel, 1893	1319445	Mycocepurus Forel, 1893	18	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Mycocepurus	1319445			
1429005	Erythrodiplax paraguayensis (Förster, 1905)	1429005	Erythrodiplax paraguayensis (Förster, 1905)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Erythrodiplax	1428967	Erythrodiplax paraguayensis	1429005	LC
1648857	Coquillettidia juxtamansonia (Chagas, 1907)	1648857	Coquillettidia juxtamansonia (Chagas, 1907)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Coquillettidia	1648785	Coquillettidia juxtamansonia	1648857	NE
1730247	Chloronia hieroglyphica (Rambur, 1842)	1730247	Chloronia hieroglyphica (Rambur, 1842)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Megaloptera	1451	Corydalidae	5461	Chloronia	1730231	Chloronia hieroglyphica	1730247	NE
2339173	Loricariichthys platymetopon Isbrücker & Nijssen, 1979	2339173	Loricariichthys platymetopon Isbrücker & Nijssen, 1979	52	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Loricariichthys	2339155	Loricariichthys platymetopon	2339173	NE
2340048	Metaloricaria paucidens Isbrücker, 1975	2340048	Metaloricaria paucidens Isbrücker, 1975	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Metaloricaria	2340047	Metaloricaria paucidens	2340048	NE
2340067	Sturisoma robustum (Regan, 1904)	2340067	Sturisoma robustum (Regan, 1904)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Sturisoma	2340058	Sturisoma robustum	2340067	NE
2342703	Corydoras parallelus Burgess, 1993	2342703	Corydoras parallelus Burgess, 1993	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Callichthyidae	8975	Corydoras	2342597	Corydoras parallelus	2342703	NE
2343652	Cetopsorhamdia iheringi Schubart & Gomes, 1959	2343652	Cetopsorhamdia iheringi Schubart & Gomes, 1959	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Cetopsorhamdia	2343651	Cetopsorhamdia iheringi	2343652	LC
2354938	Curimata Bosc, 1817	2354938	Curimata Bosc, 1817	172	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Curimatidae	7204	Curimata	2354938			NE
2371234	Apistogramma diplotaenia Kullander, 1987	2371234	Apistogramma diplotaenia Kullander, 1987	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Apistogramma	2371221	Apistogramma diplotaenia	2371234	NE
2481071	Herpetotheres cachinnans (Linnaeus, 1758)	2481071	Herpetotheres cachinnans (Linnaeus, 1758)	5411	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Herpetotheres	2481070	Herpetotheres cachinnans	2481071	LC
2481930	Cathartes aura (Linnaeus, 1758)	2481930	Cathartes aura (Linnaeus, 1758)	18545	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Cathartidae	3242141	Cathartes	2481927	Cathartes aura	2481930	LC
2482947	Myiopagis viridicata (Vieillot, 1817)	2482947	Myiopagis viridicata (Vieillot, 1817)	1279	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiopagis	2482944	Myiopagis viridicata	2482947	LC
2488315	Chlorophonia cyanea (Thunberg, 1822)	2488315	Chlorophonia cyanea (Thunberg, 1822)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Chlorophonia	2488311	Chlorophonia cyanea	2488315	LC
4994765	Cyclocephala dilatata (Prell, 1934)	4994765	Cyclocephala dilatata (Prell, 1934)	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Cyclocephala	8329673	Cyclocephala dilatata	4994765	NE
5035324	Odontomachus laticeps Roger, 1861	5035324	Odontomachus laticeps Roger, 1861	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Odontomachus	1317162	Odontomachus laticeps	5035324	NE
5035933	Cephalotes simillimus (Kempf, 1951)	5035933	Cephalotes simillimus (Kempf, 1951)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cephalotes	1325868	Cephalotes simillimus	5035933	NE
5036015	Lachnomyrmex Wheeler, 1910	5036015	Lachnomyrmex Wheeler, 1910	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lachnomyrmex	5036015			
5202287	Pseudancistrus barbatus (Valenciennes, 1840)	5202287	Pseudancistrus barbatus (Valenciennes, 1840)	49	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Pseudancistrus	2339879	Pseudancistrus barbatus	5202287	LC
5228270	Bucco tamatia J.F.Gmelin, 1788	5228270	Bucco tamatia J.F.Gmelin, 1788	2089	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Bucco	7237085	Bucco tamatia	5228270	LC
5228949	Celeus obrieni Short, 1973	5228949	Celeus obrieni Short, 1973	401	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Celeus	2478432	Celeus obrieni	5228949	VU
5229775	Polystictus pectoralis (Vieillot, 1817)	5229775	Polystictus pectoralis (Vieillot, 1817)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Polystictus	2483922	Polystictus pectoralis	5229775	NT
5229915	Icterus icterus (Linnaeus, 1766)	5229915	Icterus icterus (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus icterus	5229915	LC
6066394	Nyctanassa violacea cayennensis (Gmelin, 1789)	6066394	Nyctanassa violacea cayennensis (Gmelin, 1789)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Nyctanassa	2480952	Nyctanassa violacea	2480953	
